timestamp,run_name,stage,cad_file,target_file,init_transform,output_folder,voxel,ransac_fitness,ransac_rmse,ransac_time_s,icp_fitness,icp_rmse,icp_time_s,final_eval_fitness,final_eval_rmse,final_eval_correspondences,translation_error_m,rotation_error_deg,matrix_file,registered_pcd_file,combined_pcd_file,manual_quality,usable_for_report,usable_for_training,failure_mode,notes
2026-07-03 12:36:47,20260703_123647_table_metallique_cluster018_ransac_icp_voxel005,ransac_icp,data/CAD/from_drive/mouhib/table_metallique_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_018.pcd,,/home/roam5170/GMC6003_registration/cad_registration/table_metallique_cluster018_ransac_icp_voxel005,0.05,0.699608958407394,0.0549353871409329,0.122725486755371,0.66477070742979,0.0404633968343511,0.0125629901885986,0.66477070742979,0.0404633968343512,1870,,,real_results/matrices/20260703_123647_table_metallique_cluster018_ransac_icp_voxel005__T_scene_cad.txt,real_results/pointclouds/20260703_123647_table_metallique_cluster018_ransac_icp_voxel005__cad_registered.pcd,real_results/pointclouds/20260703_123647_table_metallique_cluster018_ransac_icp_voxel005__combined_target_and_registered_cad.pcd,,,,,
2026-07-03 12:45:28,20260703_124528_table_metallique_cluster018_refined_from_identity,icp_refinement,data/CAD/from_drive/mouhib/table_metallique_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_018.pcd,cad_registration/table_metallique_cluster018_identity_init/T_identity.txt,/home/roam5170/GMC6003_registration/cad_registration/table_metallique_cluster018_refined_from_identity,0.025,,,,0.293658994833255,0.0257159695683022,,0.293658994833255,0.0257159695683022,,,,real_results/matrices/20260703_124528_table_metallique_cluster018_refined_from_identity__T_scene_cad_refined.txt,real_results/pointclouds/20260703_124528_table_metallique_cluster018_refined_from_identity__cad_registered_refined.pcd,real_results/pointclouds/20260703_124528_table_metallique_cluster018_refined_from_identity__combined_target_and_registered_cad_refined.pcd,,,,,
2026-07-03 13:15:28,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,ransac_icp,data/CAD/RM00-0260_02_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_022_part_1.ply,,/home/roam5170/GMC6003_registration/cad_registration/rm00_0260_02_cluster022_part1_ransac_icp_voxel005,0.05,0.450113378684807,0.0589530310256993,0.0572113990783691,0.377551020408163,0.046969428261171,0.00377511978149414,0.377551020408163,0.0469694282611709,333,,,real_results/matrices/20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005__T_scene_cad.txt,real_results/pointclouds/20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005__cad_registered.pcd,real_results/pointclouds/20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005__combined_target_and_registered_cad.pcd,,,,,
2026-07-03 13:15:52,20260703_131552_rm00_0260_02_cluster022_part1_refined_from_voxel005,icp_refinement,data/CAD/RM00-0260_02_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_022_part_1.ply,cad_registration/rm00_0260_02_cluster022_part1_ransac_icp_voxel005/T_scene_cad.txt,/home/roam5170/GMC6003_registration/cad_registration/rm00_0260_02_cluster022_part1_refined_from_voxel005,0.025,,,,0.180012414649286,0.0275545664583556,,0.180012414649286,0.0275545664583556,,,,real_results/matrices/20260703_131552_rm00_0260_02_cluster022_part1_refined_from_voxel005__T_scene_cad_refined.txt,real_results/pointclouds/20260703_131552_rm00_0260_02_cluster022_part1_refined_from_voxel005__cad_registered_refined.pcd,real_results/pointclouds/20260703_131552_rm00_0260_02_cluster022_part1_refined_from_voxel005__combined_target_and_registered_cad_refined.pcd,,,,,
2026-07-03 13:52:30,20260703_135230_rm00_0260_02_cluster029_full_ransac_icp_voxel005,ransac_icp,data/CAD/RM00-0260_02_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_029_full.ply,,/home/roam5170/GMC6003_registration/cad_registration/rm00_0260_02_cluster029_full_ransac_icp_voxel005,0.05,0.787981859410431,0.0559423509486051,0.0665662288665772,0.72562358276644,0.0412784253856867,0.00299644470214844,0.72562358276644,0.0412784253856867,640,,,real_results/matrices/20260703_135230_rm00_0260_02_cluster029_full_ransac_icp_voxel005__T_scene_cad.txt,real_results/pointclouds/20260703_135230_rm00_0260_02_cluster029_full_ransac_icp_voxel005__cad_registered.pcd,real_results/pointclouds/20260703_135230_rm00_0260_02_cluster029_full_ransac_icp_voxel005__combined_target_and_registered_cad.pcd,,,,,
2026-07-03 13:52:50,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,icp_refinement,data/CAD/RM00-0260_02_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_029_full.ply,cad_registration/rm00_0260_02_cluster029_full_ransac_icp_voxel005/T_scene_cad.txt,/home/roam5170/GMC6003_registration/cad_registration/rm00_0260_02_cluster029_full_refined_from_voxel005,0.025,,,,0.465859714463066,0.025700852076283,,0.465859714463066,0.025700852076283,,,,real_results/matrices/20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005__T_scene_cad_refined.txt,real_results/pointclouds/20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005__cad_registered_refined.pcd,real_results/pointclouds/20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005__combined_target_and_registered_cad_refined.pcd,,,,,
2026-07-06 12:24:25,20260706_122425_metal_tab2_cluster009_part1_ransac_icp_voxel005,ransac_icp,data/CAD/from_drive/mouhib/metal_tab2_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_009_part_1.ply,,/home/roam5170/GMC6003_registration/cad_registration/metal_tab2_cluster009_part1_ransac_icp_voxel005,0.05,0.679508654383026,0.0488584487578994,0.0820302963256836,0.582914572864322,0.0396950655363722,0.00299310684204102,0.582914572864322,0.0396950655363723,1044,,,real_results/matrices/20260706_122425_metal_tab2_cluster009_part1_ransac_icp_voxel005__T_scene_cad.txt,real_results/pointclouds/20260706_122425_metal_tab2_cluster009_part1_ransac_icp_voxel005__cad_registered.pcd,real_results/pointclouds/20260706_122425_metal_tab2_cluster009_part1_ransac_icp_voxel005__combined_target_and_registered_cad.pcd,very bad,,,,
2026-07-06 12:27:11,20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,icp_refinement,data/CAD/from_drive/mouhib/metal_tab2_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_009_part_1.ply,cad_registration/metal_tab2_cluster009_part1_identity_init/T_identity.txt,/home/roam5170/GMC6003_registration/cad_registration/metal_tab2_cluster009_part1_refined_from_identity,0.025,,,,0.359306454982244,0.0250516464692912,,0.359306454982244,0.0250516464692912,,,,real_results/matrices/20260706_122711_metal_tab2_cluster009_part1_refined_from_identity__T_scene_cad_refined.txt,real_results/pointclouds/20260706_122711_metal_tab2_cluster009_part1_refined_from_identity__cad_registered_refined.pcd,real_results/pointclouds/20260706_122711_metal_tab2_cluster009_part1_refined_from_identity__combined_target_and_registered_cad_refined.pcd,,,,,
2026-07-06 12:57:14,20260706_125714_table_cluster004_table1_refined_from_identity,icp_refinement,data/CAD/table_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_004_table_1.ply,cad_registration/table_cluster004_table1_identity_init/T_identity.txt,/home/roam5170/GMC6003_registration/cad_registration/table_cluster004_table1_refined_from_identity,0.025,,,,0,0,,0,0,,,,real_results/matrices/20260706_125714_table_cluster004_table1_refined_from_identity__T_scene_cad_refined.txt,real_results/pointclouds/20260706_125714_table_cluster004_table1_refined_from_identity__cad_registered_refined.pcd,real_results/pointclouds/20260706_125714_table_cluster004_table1_refined_from_identity__combined_target_and_registered_cad_refined.pcd,extremly bad,,,,
2026-07-06 13:01:46,20260706_130146_table_cluster004_table1_refined_from_identity_relaxed,icp_refinement,data/CAD/table_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_004_table_1.ply,cad_registration/table_cluster004_table1_identity_init/T_identity.txt,/home/roam5170/GMC6003_registration/cad_registration/table_cluster004_table1_refined_from_identity_relaxed,0.05,,,,0,0,,0,0,,,,real_results/matrices/20260706_130146_table_cluster004_table1_refined_from_identity_relaxed__T_scene_cad_refined.txt,real_results/pointclouds/20260706_130146_table_cluster004_table1_refined_from_identity_relaxed__cad_registered_refined.pcd,real_results/pointclouds/20260706_130146_table_cluster004_table1_refined_from_identity_relaxed__combined_target_and_registered_cad_refined.pcd,extremly bad,,,,
2026-07-06 13:04:24,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,icp_refinement,data/CAD/table_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_004_table_1.ply,cad_registration/table_cluster004_table1_identity_init/T_identity.txt,/home/roam5170/GMC6003_registration/cad_registration/table_cluster004_table1_refined_from_identity_scale1,0.025,,,,0.401043096349163,0.0266700426942266,,0.401043096349163,0.0266700426942266,,,,real_results/matrices/20260706_130424_table_cluster004_table1_refined_from_identity_scale1__T_scene_cad_refined.txt,real_results/pointclouds/20260706_130424_table_cluster004_table1_refined_from_identity_scale1__cad_registered_refined.pcd,real_results/pointclouds/20260706_130424_table_cluster004_table1_refined_from_identity_scale1__combined_target_and_registered_cad_refined.pcd,,,,,
2026-07-06 14:50:31,20260706_145031_table2_cluster004_table2_refined_from_identity,icp_refinement,data/CAD/table2_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_004_table_2.ply,cad_registration/table2_cluster004_table2_identity_init/T_identity.txt,/home/roam5170/GMC6003_registration/cad_registration/table2_cluster004_table2_refined_from_identity,0.025,,,,0.6798780487804879,0.025217508128438128,,0.6798780487804879,0.025217508128438128,,,,real_results/matrices/20260706_145031_table2_cluster004_table2_refined_from_identity__T_scene_cad_refined.txt,real_results/pointclouds/20260706_145031_table2_cluster004_table2_refined_from_identity__cad_registered_refined.pcd,real_results/pointclouds/20260706_145031_table2_cluster004_table2_refined_from_identity__combined_target_and_registered_cad_refined.pcd
2026-07-06 15:01:31,20260706_150131_table3_cluster004_table3_refined_from_identity,icp_refinement,data/CAD/table3_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_004_table_3.ply,cad_registration/table3_cluster004_table3_identity_init/T_identity.txt,/home/roam5170/GMC6003_registration/cad_registration/table3_cluster004_table3_refined_from_identity,0.025,,,,0.48952341824157763,0.026535992202329134,,0.48952341824157763,0.026535992202329134,,,,real_results/matrices/20260706_150131_table3_cluster004_table3_refined_from_identity__T_scene_cad_refined.txt,real_results/pointclouds/20260706_150131_table3_cluster004_table3_refined_from_identity__cad_registered_refined.pcd,real_results/pointclouds/20260706_150131_table3_cluster004_table3_refined_from_identity__combined_target_and_registered_cad_refined.pcd
2026-07-06 15:20:39,20260706_152039_armoire2_cluster004_armoire_refined_from_identity,icp_refinement,data/CAD/armoire2_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_004_armoire.ply,cad_registration/armoire2_cluster004_armoire_identity_init/T_identity.txt,/home/roam5170/GMC6003_registration/cad_registration/armoire2_cluster004_armoire_refined_from_identity,0.025,,,,0.18627031650983747,0.026838836267192745,,0.18627031650983747,0.026838836267192745,,,,real_results/matrices/20260706_152039_armoire2_cluster004_armoire_refined_from_identity__T_scene_cad_refined.txt,real_results/pointclouds/20260706_152039_armoire2_cluster004_armoire_refined_from_identity__cad_registered_refined.pcd,real_results/pointclouds/20260706_152039_armoire2_cluster004_armoire_refined_from_identity__combined_target_and_registered_cad_refined.pcd
2026-07-06 15:36:54,20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,icp_refinement,data/CAD/table_fanuc_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_000_table_1.ply,cad_registration/table_fanuc_cluster000_table1_identity_init/T_identity.txt,/home/roam5170/GMC6003_registration/cad_registration/table_fanuc_cluster000_table1_refined_from_identity,0.025,,,,0.32907835581245987,0.025849101690455,,0.32907835581245987,0.025849101690455,,,,real_results/matrices/20260706_153654_table_fanuc_cluster000_table1_refined_from_identity__T_scene_cad_refined.txt,real_results/pointclouds/20260706_153654_table_fanuc_cluster000_table1_refined_from_identity__cad_registered_refined.pcd,real_results/pointclouds/20260706_153654_table_fanuc_cluster000_table1_refined_from_identity__combined_target_and_registered_cad_refined.pcd
2026-07-06 15:54:39,20260706_155439_table_ur10_cluster000_table2_refined_from_identity,icp_refinement,data/CAD/table_ur10_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_000_table_2.ply,cad_registration/table_ur10_cluster000_table2_identity_init/T_identity.txt,/home/roam5170/GMC6003_registration/cad_registration/table_ur10_cluster000_table2_refined_from_identity,0.025,,,,0.30559799972218366,0.025865349257222444,,0.30559799972218366,0.025865349257222444,,,,real_results/matrices/20260706_155439_table_ur10_cluster000_table2_refined_from_identity__T_scene_cad_refined.txt,real_results/pointclouds/20260706_155439_table_ur10_cluster000_table2_refined_from_identity__cad_registered_refined.pcd,real_results/pointclouds/20260706_155439_table_ur10_cluster000_table2_refined_from_identity__combined_target_and_registered_cad_refined.pcd
2026-07-06 16:11:16,20260706_161116_rm_rack_cluster011_refined_from_identity,icp_refinement,data/CAD/rm_rack_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_011_rm_rack.ply,cad_registration/rm_rack_cluster011_identity_init/T_identity.txt,/home/roam5170/GMC6003_registration/cad_registration/rm_rack_cluster011_refined_from_identity,0.025,,,,0.25461254612546125,0.02562725871618083,,0.25461254612546125,0.02562725871618083,,,,real_results/matrices/20260706_161116_rm_rack_cluster011_refined_from_identity__T_scene_cad_refined.txt,real_results/pointclouds/20260706_161116_rm_rack_cluster011_refined_from_identity__cad_registered_refined.pcd,real_results/pointclouds/20260706_161116_rm_rack_cluster011_refined_from_identity__combined_target_and_registered_cad_refined.pcd
2026-07-06 16:35:16,20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,ransac_icp,data/CAD/mir_charger_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_025.pcd,,/home/roam5170/GMC6003_registration/cad_registration/mir_charger_cluster025_ransac_icp_voxel005,0.05,0.9561128526645768,0.05008910735709902,0.0048105716705322266,0.9090909090909091,0.03573252186340305,0.002366304397583008,0.9090909090909091,0.035732521863403074,290,,,real_results/matrices/20260706_163516_mir_charger_cluster025_ransac_icp_voxel005__T_scene_cad.txt,real_results/pointclouds/20260706_163516_mir_charger_cluster025_ransac_icp_voxel005__cad_registered.pcd,real_results/pointclouds/20260706_163516_mir_charger_cluster025_ransac_icp_voxel005__combined_target_and_registered_cad.pcd
2026-07-06 16:37:05,20260706_163705_mir_charger_cluster025_refined_from_identity,icp_refinement,data/CAD/mir_charger_proxy_m.pcd,segmented_scene_trial11_point_merge/merged_cluster_025.pcd,cad_registration/mir_charger_cluster025_identity_init/T_identity.txt,/home/roam5170/GMC6003_registration/cad_registration/mir_charger_cluster025_refined_from_identity,0.025,,,,0.6376988984088128,0.023752708420196365,,0.6376988984088128,0.023752708420196365,,,,real_results/matrices/20260706_163705_mir_charger_cluster025_refined_from_identity__T_scene_cad_refined.txt,real_results/pointclouds/20260706_163705_mir_charger_cluster025_refined_from_identity__cad_registered_refined.pcd,real_results/pointclouds/20260706_163705_mir_charger_cluster025_refined_from_identity__combined_target_and_registered_cad_refined.pcd
2026-07-07 15:49:04,20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,icp_refinement,data/CAD/ur10_choko_base_proxy_m_v2.pcd,segmented_scene_trial11_point_merge/merged_cluster_016_base.ply,cad_registration/ur10_choko_base_cluster016_base_center_init_v2/T_center_init.txt,/home/roam5170/GMC6003_registration/cad_registration/ur10_choko_base_cluster016_base_refined_from_center_v2,0.025,,,,0.7153061224489796,0.024923675945654925,,0.7153061224489796,0.024923675945654925,,,,real_results/matrices/20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2__T_scene_cad_refined.txt,real_results/pointclouds/20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2__cad_registered_refined.pcd,real_results/pointclouds/20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2__combined_target_and_registered_cad_refined.pcd
